linea;unidad;lat;lon;hora
23;1402;-25.230633333333333;-57.53689166666667;23:10:22
58;138;-25.418846666666667;-57.43507666666667;23:09:40
58;117;-25.323946666666668;-57.553585;23:09:36
31;22;-25.29395166666667;-57.61096166666667;23:10:02
454;33;-25.489025;-57.399875;23:10:54
30;9;-25.275721666666666;-57.52279166666667;23:10:30
47;4714;-25.46553;-57.50964333333334;23:10:40
58;138;-25.41848166666667;-57.43737333333333;23:10:16
96;130;-25.354283333333335;-57.41462666666666;23:10:00
31;22;-25.293253333333332;-57.612746666666666;23:10:30
40;105;-25.248303333333332;-57.534305;23:09:42
96;130;-25.354441666666666;-57.41442333333333;23:10:04
40;105;-25.24681;-57.53299666666667;23:10:24
11;49;-25.343033333333334;-57.50293333333333;23:09:50
232;54;-25.506776666666667;-57.519396666666665;23:10:32
40;105;-25.246378333333332;-57.53263833333333;23:10:34
11;49;-25.342205;-57.50114;23:10:08
454;8;-25.490775;-57.397841666666665;23:10:10
11;52;-25.334733333333332;-57.40594333333333;23:10:04
11;49;-25.342051666666666;-57.50077666666667;23:10:18
96;130;-25.35556;-57.413558333333334;23:10:30
454;38;-25.32220166666667;-57.59355;23:09:48
128;203;-25.342305;-57.62835666666667;23:10:14
96;130;-25.357021666666668;-57.41484666666667;23:10:48
454;38;-25.322216666666666;-57.59341666666667;23:09:52
128;203;-25.342333333333332;-57.626288333333335;23:10:38
11;52;-25.333265;-57.40477333333333;23:10:18
11;49;-25.341505;-57.49862666666667;23:10:42
454;38;-25.321961666666667;-57.593196666666664;23:09:58
11;52;-25.332081666666667;-57.40325;23:10:34
128;203;-25.342421666666667;-57.62596;23:10:48
165;36;-25.334823333333333;-57.53447666666667;23:09:44
454;38;-25.320456666666665;-57.59207;23:10:22
454;5;-25.327691666666666;-57.595438333333334;23:09:42
11;92;-25.334811666666667;-57.53498333333334;23:09:36
165;36;-25.334735;-57.53471666666667;23:09:54
128;207;-25.340271666666666;-57.598211666666664;23:10:20
56;1503;-25.37797;-57.49288166666667;23:10:36
165;36;-25.334025;-57.536685;23:10:16
1504;96;-25.423991666666666;-57.54758;23:10:28
11;92;-25.336175;-57.531153333333336;23:10:00
11;45;-25.264115;-57.41635;23:09:52
128;221;-25.338191666666667;-57.583551666666665;23:10:14
56;1503;-25.379795;-57.493471666666665;23:10:54
96;31;-25.452073333333335;-57.404605;23:10:22
1504;96;-25.4238;-57.54737;23:10:40
165;36;-25.332405;-57.540198333333336;23:10:50
11;92;-25.336918333333333;-57.5292;23:10:12
11;45;-25.264993333333333;-57.41449333333333;23:10:08
11;17;-25.26434666666667;-57.518096666666665;23:10:16
128;221;-25.339448333333333;-57.58500166666666;23:10:32
165;36;-25.332405;-57.54020166666667;23:10:50
96;92;-25.371388333333332;-57.41493833333333;23:09:58
96;52;-25.385028333333334;-57.41209666666666;23:10:10
1504;96;-25.422818333333332;-57.546195;23:11:06
220;90;-25.302121666666668;-57.50404666666667;23:08:52
96;92;-25.373288333333335;-57.41146833333333;23:10:24
96;52;-25.384871666666665;-57.41091;23:10:26
220;90;-25.299428333333335;-57.503341666666664;23:09:28
128;221;-25.341153333333335;-57.585993333333334;23:10:46
11;92;-25.33763666666667;-57.527301666666666;23:10:26
11;45;-25.267716666666665;-57.412135;23:10:46
11;17;-25.26362;-57.51416666666667;23:10:56
96;92;-25.374258333333334;-57.409708333333334;23:10:40
96;52;-25.38502666666667;-57.41087666666667;23:10:30
88;1248;-25.283398333333334;-57.64286333333333;23:10:44
1503;39;-25.422591666666666;-57.56383;23:10:32
128;221;-25.342786666666665;-57.58692166666667;23:11:00
96;52;-25.386826666666668;-57.41037333333333;23:10:58
1503;39;-25.42285;-57.563311666666664;23:10:50
165;122;-25.333548333333333;-57.53841;23:10:38
165;42;-25.341788333333334;-57.50028833333333;23:10:36
165;40;-25.45066;-57.362945;23:10:06
165;42;-25.341535;-57.498396666666665;23:10:52
165;40;-25.450616666666665;-57.363146666666665;23:10:10
110;26;-25.305123333333334;-57.60755833333333;23:09:56
34;8;-25.18714;-57.464885;23:10:30
110;26;-25.30576;-57.605685;23:10:22
454;8;-25.49331;-57.394905;23:11:00
34;8;-25.18537;-57.465311666666665;23:10:52
128;234;-25.342186666666667;-57.628256666666665;23:09:58
47;74;-25.448721666666668;-57.52359;23:10:00
128;234;-25.342193333333334;-57.62829833333333;23:10:00
187;6;-25.34803;-57.51045833333333;23:09:24
133;391;-25.354876666666666;-57.55164333333333;23:10:36
54;31;-25.456446666666668;-57.507551666666664;23:09:20
165;42;-25.341981666666666;-57.49645833333334;23:11:08
165;40;-25.449825;-57.36713;23:10:46
54;31;-25.457156666666666;-57.506548333333335;23:09:46
47;74;-25.450498333333332;-57.51981333333333;23:10:28
187;6;-25.346625;-57.50743;23:09:58
128;234;-25.342198333333332;-57.62846666666667;23:10:04
28;31;-25.275726666666667;-57.46870333333333;23:10:04
58;132;-25.343703333333334;-57.504508333333334;23:09:28
23;1404;-25.278468333333333;-57.639388333333336;23:09:58
31;51;-25.328508333333332;-57.58479166666667;23:10:12
47;74;-25.451391666666666;-57.51794;23:10:44
187;6;-25.34645;-57.50716;23:10:04
28;31;-25.27663666666667;-57.466361666666664;23:10:36
54;31;-25.457411666666665;-57.50678166666667;23:09:50
11;56;-25.311973333333334;-57.37798166666666;23:10:44
23;1628;-25.298175;-57.63397166666667;23:10:26
23;1404;-25.278233333333333;-57.639735;23:10:44
35;36;-25.210865;-57.511375;23:10:00
31;51;-25.330106666666666;-57.58620333333333;23:10:44
47;4736;-25.325171666666666;-57.59925833333333;23:10:10
187;6;-25.34537;-57.504885;23:10:40
58;132;-25.34288;-57.5026;23:09:48
23;1628;-25.298306666666665;-57.633651666666665;23:10:46
165;71;-25.377156666666668;-57.40425833333333;23:10:26
47;4736;-25.327025;-57.59663333333334;23:10:46
35;36;-25.209736666666668;-57.50968833333334;23:10:20
23;1628;-25.298835;-57.63196833333333;23:11:10
58;132;-25.34196;-57.50073166666667;23:10:06
165;71;-25.37789;-57.400378333333336;23:10:50
35;36;-25.208736666666667;-57.507965;23:10:36
23;1628;-25.298945;-57.631991666666664;23:11:12
58;132;-25.34155;-57.49836333333333;23:10:26
165;71;-25.378043333333334;-57.39825666666667;23:11:20
28;33;-25.271138333333333;-57.46949;23:10:40
58;132;-25.342023333333334;-57.49635166666667;23:10:48
187;6;-25.34461;-57.50307333333333;23:11:06
128;234;-25.342371666666665;-57.63046166666667;23:10:32
38;22;-25.301623333333332;-57.62063166666667;23:10:34
165;20;-25.30754;-57.63914;23:10:38
35;29;-25.240435;-57.530256666666666;23:10:10
38;22;-25.301455;-57.620845;23:10:38
165;20;-25.307315;-57.638956666666665;23:10:48
34;31;-25.232903333333333;-57.538115;23:10:14
35;29;-25.24134;-57.53068;23:10:34
128;240;-25.395953333333335;-57.27982166666666;23:10:28
38;22;-25.30116;-57.62139;23:10:44
35;29;-25.241331666666667;-57.53071166666667;23:10:34
34;31;-25.232531666666667;-57.53787833333333;23:10:36
11;74;-25.321736666666666;-57.557788333333335;23:10:32
454;35;-25.507671666666667;-57.357795;23:10:42
454;41;-25.484026666666665;-57.40538;23:09:26
128;240;-25.39697;-57.279178333333334;23:10:58
38;22;-25.300945;-57.621833333333335;23:10:54
187;30;-25.468478333333334;-57.44242833333333;23:10:54
11;74;-25.322723333333332;-57.555906666666665;23:10:56
58;1829;-25.337321666666668;-57.52820166666667;23:10:14
34;31;-25.230935;-57.536811666666665;23:10:56
23;1402;-25.23222;-57.53796666666667;23:10:42
128;240;-25.396793333333335;-57.27900666666667;23:11:20
38;22;-25.30084;-57.62211166666667;23:11:06
187;30;-25.46991;-57.443331666666666;23:11:24
88;1145;-25.393378333333334;-57.54681333333333;23:10:32
23;1402;-25.232636666666668;-57.53818833333333;23:11:00
58;1829;-25.338775;-57.52439;23:10:42
11;91;-25.285566666666668;-57.46268833333333;23:10:30
11;55;-25.341076666666666;-57.519618333333334;23:10:54
31;31;-25.286066666666667;-57.646705;23:10:52
128;222;-25.377;-57.40444166666666;23:10:22
5;19;-24.998946666666665;-57.54951333333333;23:11:10
203;84;-25.344128333333334;-57.46525833333333;23:10:44
203;83;-25.283683333333332;-57.56543666666666;23:10:58
96;55;-25.305745;-57.60564;23:11:12
11;91;-25.28609;-57.46206166666666;23:10:44
11;55;-25.34241;-57.51823;23:11:08
58;1829;-25.340321666666668;-57.520755;23:11:08
11;91;-25.286270000000002;-57.46185666666667;23:10:54
128;222;-25.377821666666666;-57.40044;23:10:48
203;84;-25.344223333333332;-57.462715;23:11:20
454;35;-25.508805;-57.35666166666667;23:11:24
454;38;-25.318873333333332;-57.59097666666667;23:10:46
454;41;-25.488308333333332;-57.40078666666667;23:10:16
454;14;-25.449366666666666;-57.365425;23:10:38
454;17;-25.321671666666667;-57.59403833333333;23:11:00
454;23;-25.456233333333333;-57.36750333333333;23:10:58
454;38;-25.316918333333334;-57.589495;23:11:24
110;6;-25.279666666666667;-57.524505;23:10:22
58;164;-25.351616666666665;-57.446395;23:10:32
128;236;-25.399311666666666;-57.32789833333333;23:10:18
110;6;-25.27723;-57.523365;23:10:40
96;28;-25.362716666666667;-57.42837;23:10:12
128;236;-25.39999;-57.32369833333333;23:10:48
58;164;-25.353415;-57.443351666666665;23:11:18
96;28;-25.364913333333334;-57.42490333333333;23:10:38
28;55;-25.279601666666668;-57.647345;23:10:34
110;6;-25.273638333333334;-57.52256333333333;23:11:08
128;236;-25.400388333333332;-57.321735;23:11:02
128;207;-25.340216666666667;-57.594135;23:11:10
454;5;-25.32637;-57.597121666666666;23:11:08
11;92;-25.33904;-57.52348166666667;23:10:50
110;6;-25.273143333333334;-57.52259;23:11:12
28;55;-25.278175;-57.645693333333334;23:11:08
96;28;-25.365953333333334;-57.42325833333334;23:10:48
128;207;-25.340431666666667;-57.59346;23:11:32
11;98;-25.313115;-57.384058333333336;23:10:24
11;92;-25.340795;-57.519866666666665;23:11:20
28;55;-25.277993333333335;-57.645338333333335;23:11:16
96;31;-25.455586666666665;-57.40512833333333;23:11:20
220;90;-25.299163333333333;-57.50328;23:09:38
11;98;-25.312481666666667;-57.38319333333333;23:10:54
11;92;-25.342126666666665;-57.51841666666667;23:11:34
220;51;-25.247803333333334;-57.49935;23:10:32
220;90;-25.2974;-57.502826666666664;23:09:56
11;98;-25.312346666666667;-57.38305166666667;23:10:58
34;3;-25.302676666666667;-57.61382666666667;23:10:42
220;51;-25.24779;-57.50136833333333;23:10:56
220;90;-25.295573333333333;-57.502356666666664;23:10:10
41;4;-25.341783333333332;-57.60485833333333;23:10:28
34;3;-25.30303333333333;-57.61127333333334;23:11:26
23;983;-25.287673333333334;-57.60951166666667;23:10:46
23;1637;-25.20723;-57.52700333333333;23:10:26
165;72;-25.39247;-57.354841666666665;23:11:22
220;90;-25.28987;-57.50084666666667;23:11:20
23;1637;-25.20684;-57.52679;23:10:36
232;64;-25.486471666666667;-57.453575;23:10:56
23;1637;-25.205098333333332;-57.52547333333333;23:11:18
232;64;-25.48812;-57.454395;23:11:20
11;23;-25.334105;-57.38053;23:10:52
165;40;-25.449488333333335;-57.36895333333333;23:11:08
5;1;-25.242001666666667;-57.54425;23:09:58
56;1525;-25.411958333333335;-57.458983333333336;23:10:38
165;40;-25.44924333333333;-57.36898;23:11:12
454;42;-25.28864;-57.458331666666666;23:10:44
110;26;-25.306868333333334;-57.602106666666664;23:11:18
56;1525;-25.410271666666667;-57.45981833333333;23:10:58
11;23;-25.333781666666667;-57.38131666666666;23:11:06
5;1;-25.240816666666667;-57.54299;23:10:40
110;26;-25.307516666666668;-57.600206666666665;23:11:38
454;42;-25.288828333333335;-57.45792;23:11:00
56;1525;-25.408583333333333;-57.46065;23:11:18
11;23;-25.333163333333335;-57.38198333333333;23:11:18
23;1645;-25.185485;-57.494715;23:10:48
165;40;-25.446953333333333;-57.368838333333336;23:11:40
128;234;-25.34275166666667;-57.63332333333334;23:11:26
203;62;-25.30570833333333;-57.60569666666667;23:11:08
96;56;-25.436145;-57.404048333333336;23:10:28
454;42;-25.289461666666668;-57.455955;23:11:18
11;23;-25.331673333333335;-57.3832;23:11:34
128;234;-25.342993333333332;-57.633415;23:11:34
30;78;-25.275911666666666;-57.546825;23:11:02
23;1645;-25.190606666666667;-57.500856666666664;23:11:32
47;74;-25.45312;-57.514266666666664;23:11:14
38;19;-25.384566666666668;-57.55032666666666;23:11:32
96;56;-25.438945;-57.40327833333333;23:11:10
30;78;-25.274678333333334;-57.54298;23:11:26
23;1404;-25.277728333333332;-57.64087166666667;23:11:04
96;22;-25.420533333333335;-57.404563333333336;23:10:46
47;74;-25.454025;-57.51244333333333;23:11:32
54;31;-25.458481666666668;-57.50738;23:10:24
58;132;-25.342213333333333;-57.49563833333333;23:11:06
96;22;-25.422333333333334;-57.404983333333334;23:11:12
47;74;-25.454138333333333;-57.51228166666667;23:11:38
54;31;-25.459481666666665;-57.50786166666666;23:10:48
58;132;-25.342965;-57.49239333333333;23:11:40
30;86;-25.30832;-57.60308333333333;23:11:06
96;22;-25.42418;-57.40503666666667;23:11:34
23;1404;-25.278035;-57.641075;23:11:10
35;36;-25.207591666666666;-57.50636166666666;23:10:54
54;31;-25.463031666666666;-57.50902833333333;23:11:20
23;1404;-25.278715;-57.641525;23:11:34
128;225;-25.404033333333334;-57.291911666666664;23:11:30
35;36;-25.205245;-57.50479833333333;23:11:32
58;132;-25.343001666666666;-57.49222833333334;23:11:44
54;31;-25.464806666666668;-57.509418333333336;23:11:38
40;138;-25.230545;-57.52702166666667;23:11:20
454;26;-25.368863333333334;-57.48043666666667;23:10:50
47;4714;-25.465745;-57.50952;23:10:48
454;26;-25.36987;-57.47993833333334;23:11:06
47;4714;-25.466035;-57.509276666666665;23:11:06
34;31;-25.228898333333333;-57.53541833333333;23:11:22
233;2;-25.446831666666668;-57.527681666666666;23:11:26
40;114;-25.214838333333333;-57.549998333333335;23:11:18
47;4714;-25.467581666666668;-57.50805166666667;23:11:28
30;9;-25.276211666666665;-57.519088333333336;23:11:30
30;86;-25.307081666666665;-57.60244333333333;23:11:34
233;2;-25.447683333333334;-57.52583166666667;23:11:42
16501;58;-25.441546666666667;-57.37005833333333;23:11:26
58;117;-25.324238333333334;-57.553043333333335;23:09:48
454;45;-25.469336666666667;-57.36450166666667;23:09:50
58;117;-25.32442;-57.552771666666665;23:10:18
454;45;-25.473053333333333;-57.36367666666666;23:09:22
58;117;-25.326255;-57.549276666666664;23:10:56
88;1145;-25.39403666666667;-57.54521833333333;23:11:36
454;45;-25.471236666666666;-57.364081666666664;23:09:36
58;138;-25.41814;-57.43869;23:10:42
58;117;-25.327366666666666;-57.54742666666667;23:11:18
203;83;-25.283195;-57.56274333333333;23:12:00
31;22;-25.291288333333334;-57.61613833333333;23:11:12
31;31;-25.286918333333332;-57.64729166666667;23:11:22
88;1145;-25.39412;-57.54497;23:11:46
58;138;-25.418015;-57.438673333333334;23:10:46
454;45;-25.465705;-57.36531333333333;23:10:24
454;23;-25.457618333333333;-57.36721;23:11:28
58;138;-25.41764166666667;-57.43866666666667;23:10:52
31;22;-25.29031833333333;-57.617823333333334;23:11:34
31;31;-25.287918333333334;-57.648765;23:11:52
40;105;-25.244845;-57.53152333333333;23:11:02
58;138;-25.417456666666666;-57.43875;23:10:56
40;105;-25.24434;-57.531173333333335;23:11:14
1503;51;-25.440288333333335;-57.5368;23:11:32
11;91;-25.288785;-57.457876666666664;23:11:50
11;49;-25.341973333333332;-57.496543333333335;23:10:58
454;45;-25.463931666666667;-57.365718333333334;23:10:50
454;23;-25.461285;-57.36637;23:12:00
58;138;-25.41673;-57.43881833333333;23:11:22
40;105;-25.244115;-57.531035;23:11:22
232;54;-25.507853333333333;-57.523345;23:11:02
1503;51;-25.440213333333332;-57.53644833333333;23:11:42
58;138;-25.41664;-57.4388;23:11:26
11;91;-25.28889;-57.45763;23:11:56
11;49;-25.342923333333335;-57.492488333333334;23:11:28
96;130;-25.359885;-57.41717;23:11:24
232;54;-25.508391666666668;-57.52534333333333;23:11:16
58;138;-25.416363333333333;-57.438735;23:11:34
454;33;-25.490311666666667;-57.39841833333333;23:11:10
96;130;-25.360806666666665;-57.41753;23:11:48
11;49;-25.34298666666667;-57.492243333333334;23:11:36
232;54;-25.50895166666667;-57.527388333333334;23:11:30
110;6;-25.269475;-57.52288333333333;23:12:06
128;222;-25.378333333333334;-57.394263333333335;23:12:00
454;33;-25.494231666666668;-57.39393166666667;23:11:52
232;54;-25.50948;-57.529338333333335;23:11:42
165;36;-25.332146666666667;-57.54058;23:11:06
96;28;-25.366996666666665;-57.42157666666667;23:11:12
128;236;-25.401115;-57.31845833333333;23:11:38
11;52;-25.329711666666668;-57.400215;23:11:08
28;55;-25.27806;-57.64525166666667;23:11:18
128;236;-25.401158333333335;-57.318243333333335;23:11:42
128;221;-25.344448333333332;-57.58786;23:11:18
11;52;-25.328481666666665;-57.398646666666664;23:11:26
165;36;-25.33196166666667;-57.54081333333333;23:11:14
28;55;-25.27813;-57.645163333333336;23:11:20
96;28;-25.368083333333335;-57.41986333333333;23:11:26
128;236;-25.40158;-57.31623833333333;23:12:00
128;221;-25.34604;-57.58882;23:11:44
28;55;-25.279091666666666;-57.64347;23:11:46
165;36;-25.32953;-57.543913333333336;23:11:44
11;45;-25.26785;-57.41222666666667;23:10:48
1504;96;-25.421651666666666;-57.544669999999996;23:11:58
454;26;-25.370066666666666;-57.47977;23:11:18
28;55;-25.279236666666666;-57.643215;23:11:54
128;221;-25.3462;-57.588926666666666;23:11:50
96;92;-25.37520333333333;-57.40797333333333;23:11:04
96;52;-25.388161666666665;-57.41012833333333;23:11:16
1504;96;-25.421628333333334;-57.544635;23:12:00
11;98;-25.31153;-57.38193;23:11:30
11;45;-25.2694;-57.412868333333336;23:11:06
11;17;-25.264033333333334;-57.51057333333333;23:11:38
454;26;-25.370356666666666;-57.479636666666664;23:11:26
28;55;-25.279778333333333;-57.64237166666667;23:12:10
96;92;-25.37527;-57.40787;23:11:10
96;52;-25.388216666666665;-57.4104;23:11:20
11;98;-25.31155;-57.381575;23:11:56
11;45;-25.26959;-57.412706666666665;23:11:08
11;17;-25.264098333333333;-57.510265;23:12:06
96;52;-25.388838333333332;-57.41201;23:11:40
96;28;-25.369233333333334;-57.41827;23:11:38
11;98;-25.31195;-57.38093166666667;23:12:16
11;45;-25.26988;-57.412425;23:11:12
96;52;-25.390113333333332;-57.412395;23:11:58
96;28;-25.37151666666667;-57.41478333333333;23:11:58
88;1248;-25.28192;-57.641708333333334;23:11:12
11;45;-25.272868333333335;-57.409708333333334;23:11:36
1503;39;-25.423716666666667;-57.56142666666667;23:11:14
203;84;-25.344155;-57.462455;23:11:26
1503;39;-25.424496666666666;-57.559623333333334;23:11:32
203;84;-25.343995;-57.462455;23:11:30
88;1248;-25.282136666666666;-57.641425;23:11:18
41;4;-25.342086666666667;-57.604755;23:11:36
1503;39;-25.42475;-57.55934;23:11:42
232;64;-25.489055;-57.45495833333333;23:11:40
1503;39;-25.42479;-57.55930166666667;23:11:44
203;84;-25.343015;-57.462485;23:11:46
88;1248;-25.282985;-57.63983833333333;23:11:50
232;64;-25.489026666666668;-57.45507;23:11:42
23;1637;-25.203258333333334;-57.523955;23:12:04
1503;39;-25.426396666666665;-57.557768333333335;23:12:10
203;84;-25.343;-57.46232166666667;23:11:50
232;64;-25.488978333333332;-57.45518333333333;23:11:44
88;1248;-25.283196666666665;-57.63945;23:12:00
23;1637;-25.202761666666667;-57.52331;23:12:20
165;122;-25.334168333333334;-57.53694;23:11:00
232;64;-25.488836666666668;-57.455505;23:11:50
203;84;-25.34301333333333;-57.461975;23:11:54
203;62;-25.306343333333334;-57.60373666666667;23:11:20
165;42;-25.342026666666666;-57.49626833333333;23:11:16
165;122;-25.334276666666668;-57.53660166666667;23:11:30
96;52;-25.390203333333332;-57.41283333333333;23:12:04
96;28;-25.372508333333332;-57.41290166666667;23:12:08
41;4;-25.34249833333333;-57.6057;23:12:08
232;64;-25.488695;-57.45612333333333;23:12:04
203;84;-25.342998333333334;-57.46221;23:11:52
203;62;-25.307648333333333;-57.59979166666667;23:11:46
165;42;-25.34209166666667;-57.496001666666665;23:11:22
165;122;-25.33440166666667;-57.536276666666666;23:11:40
454;42;-25.290171666666666;-57.45404;23:11:32
35;31;-25.197018333333332;-57.50392;23:11:20
232;64;-25.488735;-57.456133333333334;23:12:06
203;84;-25.343008333333334;-57.460975;23:12:10
203;62;-25.308305;-57.59784166666667;23:12:04
165;42;-25.342103333333334;-57.49596;23:11:26
34;8;-25.183541666666667;-57.46584166666667;23:11:20
454;42;-25.290893333333333;-57.45220166666667;23:11:54
454;8;-25.494616666666666;-57.393405;23:11:34
35;31;-25.197096666666667;-57.50481333333333;23:11:42
232;64;-25.48878;-57.45614166666667;23:12:06
203;84;-25.342725;-57.460993333333334;23:12:28
203;62;-25.308423333333334;-57.59757166666667;23:12:12
232;64;-25.488885;-57.45616833333333;23:12:08
454;8;-25.49549;-57.390613333333334;23:12:08
34;8;-25.181763333333333;-57.466365;23:11:42
165;42;-25.342145;-57.495718333333336;23:11:32
133;391;-25.357086666666667;-57.55181;23:11:18
30;78;-25.273965;-57.54177;23:11:48
96;56;-25.440736666666666;-57.40361;23:11:32
28;31;-25.277253333333334;-57.464796666666665;23:11:08
28;31;-25.277628333333332;-57.46382833333333;23:11:30
34;8;-25.180955;-57.4668;23:11:54
165;42;-25.343006666666668;-57.49207166666667;23:12:14
31;51;-25.331553333333332;-57.58747833333334;23:11:14
30;78;-25.271546666666666;-57.53866166666667;23:12:22
96;56;-25.444426666666665;-57.40385666666667;23:12:18
133;391;-25.357148333333335;-57.55133;23:11:28
28;31;-25.27735;-57.463606666666664;23:11:52
133;391;-25.357175;-57.55090666666667;23:11:40
187;6;-25.344223333333332;-57.50227666666667;23:11:24
31;51;-25.332951666666666;-57.588771666666666;23:11:36
133;391;-25.357016666666667;-57.548831666666665;23:12:04
128;225;-25.403141666666667;-57.29007333333333;23:11:48
23;1628;-25.301513333333332;-57.632533333333335;23:12:04
56;1503;-25.38147;-57.4943;23:11:20
40;138;-25.231061666666665;-57.527;23:11:32
165;71;-25.378206666666667;-57.39592666666667;23:11:48
28;33;-25.270271666666666;-57.47127833333333;23:11:10
30;9;-25.276183333333332;-57.51900333333333;23:11:34
128;225;-25.402041666666666;-57.287825;23:12:22
56;1503;-25.382341666666665;-57.494796666666666;23:11:52
165;71;-25.378405;-57.39389666666667;23:12:08
47;4736;-25.327201666666667;-57.59637;23:11:12
28;33;-25.27017;-57.471468333333334;23:11:18
40;138;-25.23298;-57.52701166666667;23:12:10
128;225;-25.401145;-57.28598;23:12:36
30;9;-25.274736666666666;-57.51892333333333;23:12:12
47;4736;-25.32742;-57.59603;23:11:22
28;33;-25.269918333333333;-57.471808333333335;23:11:28
38;22;-25.29984333333333;-57.62385166666667;23:11:32
47;4736;-25.327555;-57.59576666666667;23:11:46
30;9;-25.274748333333335;-57.518638333333335;23:12:20
28;33;-25.26976833333333;-57.47169;23:11:34
40;114;-25.214446666666667;-57.55173333333333;23:11:48
11;74;-25.323661666666666;-57.55413333333333;23:11:12
23;1402;-25.234226666666668;-57.53907;23:11:26
28;33;-25.269725;-57.47166333333333;23:11:36
38;22;-25.297985;-57.626871666666666;23:12:20
40;114;-25.213996666666667;-57.55337;23:12:16
58;117;-25.328631666666666;-57.54544;23:11:56
454;35;-25.510945;-57.35681;23:11:50
454;41;-25.491055;-57.397605;23:10:36
11;74;-25.324246666666667;-57.55305833333333;23:11:32
11;37;-25.312113333333333;-57.37828666666667;23:11:44
128;240;-25.395826666666668;-57.27867;23:11:40
165;20;-25.3042;-57.63677833333333;23:11:46
187;30;-25.47149;-57.444316666666666;23:11:46
28;33;-25.269158333333333;-57.47129;23:11:56
23;1402;-25.23415333333333;-57.539188333333335;23:11:30
454;35;-25.511576666666667;-57.356475;23:11:56
454;41;-25.492373333333333;-57.39605666666667;23:10:48
165;20;-25.303475;-57.63639333333333;23:11:58
23;1402;-25.233998333333332;-57.539775;23:11:44
454;35;-25.51242;-57.35612;23:12:08
454;41;-25.493605;-57.394553333333334;23:11:02
187;30;-25.474713333333334;-57.446365;23:12:12
58;117;-25.330966666666665;-57.542246666666664;23:12:34
58;1829;-25.342935;-57.51779166666667;23:11:40
30;9;-25.274745;-57.5185;23:12:24
165;20;-25.303315;-57.636561666666665;23:12:02
187;30;-25.476401666666668;-57.447226666666666;23:12:22
58;138;-25.415618333333335;-57.438495;23:11:46
58;1829;-25.345291666666668;-57.515945;23:12:06
454;35;-25.512395;-57.356321666666666;23:12:14
454;41;-25.495081666666668;-57.392383333333335;23:11:26
454;17;-25.320145;-57.59290166666667;23:11:22
23;1402;-25.235846666666667;-57.540625;23:12:20
165;20;-25.303195;-57.636736666666664;23:12:06
58;138;-25.414948333333335;-57.438158333333334;23:12:00
40;105;-25.242806666666667;-57.53013833333333;23:11:50
5;19;-25.000468333333334;-57.55003333333333;23:11:40
58;138;-25.414681666666667;-57.438136666666665;23:12:06
454;35;-25.512371666666667;-57.356451666666665;23:12:16
454;41;-25.49651;-57.386275;23:12:08
454;17;-25.317031666666665;-57.59061;23:12:14
96;55;-25.306353333333334;-57.603716666666664;23:11:26
11;55;-25.343876666666667;-57.5172;23:11:40
96;55;-25.307595;-57.59986333333333;23:11:52
454;14;-25.449313333333333;-57.365161666666665;23:12:06
5;19;-25.001445;-57.550376666666665;23:12:02
58;138;-25.414493333333333;-57.43811;23:12:14
11;55;-25.345313333333333;-57.51591333333333;23:12:02
40;105;-25.241793333333334;-57.53081;23:12:18
5;19;-25.001423333333335;-57.55063166666667;23:12:08
11;55;-25.346426666666666;-57.51475833333333;23:12:14
232;54;-25.510016666666665;-57.53133;23:11:56
40;105;-25.241275;-57.53055833333333;23:12:32
96;55;-25.308251666666667;-57.59793333333333;23:12:08
232;54;-25.510533333333335;-57.53326;23:12:10
40;105;-25.24117;-57.53051333333333;23:12:36
232;54;-25.511555;-57.537185;23:12:38
454;38;-25.313755;-57.58723333333333;23:12:10
454;38;-25.31244;-57.586245;23:12:32
11;52;-25.32729;-57.397125;23:11:44
58;164;-25.354826666666668;-57.44193166666667;23:11:36
58;164;-25.358098333333334;-57.43815166666667;23:12:24
165;70;-25.308868333333333;-57.59627;23:11:44
128;207;-25.34213;-57.59254;23:11:56
11;52;-25.32481;-57.39398166666667;23:12:20
11;49;-25.343065;-57.491931666666666;23:11:46
128;207;-25.342596666666665;-57.59224666666667;23:12:10
165;70;-25.310203333333334;-57.59252166666667;23:12:16
11;92;-25.345225;-57.51605833333333;23:12:06
11;49;-25.343936666666668;-57.48802166666667;23:12:28
220;51;-25.24791;-57.50312;23:11:24
128;207;-25.344218333333334;-57.5913;23:12:34
96;92;-25.376058333333333;-57.40819833333333;23:12:34
96;31;-25.460923333333334;-57.40668333333333;23:12:38
220;51;-25.24814;-57.50373833333333;23:11:38
11;92;-25.347918333333332;-57.5139;23:12:36
11;45;-25.278465;-57.404181666666666;23:12:44
11;49;-25.344285;-57.48603333333333;23:12:40
11;23;-25.328926666666668;-57.385985;23:11:58
11;23;-25.32444;-57.38968166666667;23:12:36
220;51;-25.24628;-57.50473;23:12:14
220;90;-25.289008333333335;-57.500568333333334;23:11:40
34;3;-25.30422;-57.60719666666667;23:12:10
23;983;-25.28757;-57.609716666666664;23:11:26
220;90;-25.287415;-57.50010666666667;23:12:06
34;3;-25.30384;-57.60706166666667;23:12:16
220;90;-25.286391666666667;-57.499808333333334;23:12:24
23;983;-25.286988333333333;-57.613306666666666;23:12:12
34;3;-25.303516666666667;-57.606945;23:12:26
165;72;-25.39305166666667;-57.35368666666667;23:11:56
220;90;-25.286105;-57.49972;23:12:30
